package name,version,source,downloads,language
basephp/framework,,packagist,"{u'last_month': 0, u'overall': 134, u'last_day': 0}",php
basephp/support,,packagist,"{u'last_month': 3, u'overall': 215, u'last_day': 0}",php
bashencode/ffmpeg-php-class,,packagist,"{u'last_month': 0, u'overall': 29, u'last_day': 0}",php
bashilbers/domain,,packagist,"{u'last_month': 0, u'overall': 6, u'last_day': 0}",php
bashka/bricks_cli_call,,packagist,"{u'last_month': 2, u'overall': 5, u'last_day': 0}",php
bashka/bricks_http_realtimeserver_longpolling,,packagist,"{u'last_month': 0, u'overall': 34, u'last_day': 0}",php
bashkarev/clickhouse,,packagist,"{u'last_month': 38, u'overall': 322, u'last_day': 1}",php
bashkarev/email,,packagist,"{u'last_month': 161, u'overall': 3468, u'last_day': 5}",php
bashkarev/yii-swiftmailer,,packagist,"{u'last_month': 5, u'overall': 177, u'last_day': 0}",php
basho/protobuf,,packagist,"{u'last_month': 192, u'overall': 1331, u'last_day': 6}",php
basho/riak-pb,,packagist,"{u'last_month': 264, u'overall': 3036, u'last_day': 9}",php
basic/auth,,packagist,"{u'last_month': 3, u'overall': 146, u'last_day': 0}",php
basic/view,,packagist,"{u'last_month': 0, u'overall': 151, u'last_day': 0}",php
basilicom-pimcore-plugin/participation,,packagist,"{u'last_month': 0, u'overall': 74, u'last_day': 0}",php
basilicom-pimcore-plugin/prototyper,,packagist,"{u'last_month': 0, u'overall': 169, u'last_day': 0}",php
basis-company/framework,,packagist,"{u'last_month': 48, u'overall': 1558, u'last_day': 0}",php
basnik/kiwi-core,,packagist,"{u'last_month': 0, u'overall': 47, u'last_day': 0}",php
basselin/php-minify,,packagist,"{u'last_month': 1, u'overall': 22, u'last_day': 0}",php
bastian/inflector,,packagist,"{u'last_month': 0, u'overall': 22, u'last_day': 0}",php
bastiendonjon/pid-file-manager,,packagist,"{u'last_month': 2, u'overall': 1863, u'last_day': 0}",php
bastienl/symfony2loc-bundle,,packagist,"{u'last_month': 0, u'overall': 368, u'last_day': 0}",php
batmunkh/v3,,packagist,"{u'last_month': 0, u'overall': 41, u'last_day': 0}",php
batopa/chirp,,packagist,"{u'last_month': 0, u'overall': 16, u'last_day': 0}",php
battis/appmetadata,,packagist,"{u'last_month': 0, u'overall': 280, u'last_day': 0}",php
battis/bootstrapsmarty,,packagist,"{u'last_month': 0, u'overall': 233, u'last_day': 0}",php
battis/data-utilities,,packagist,"{u'last_month': 1, u'overall': 316, u'last_day': 0}",php
battlerattle/doorman,,packagist,"{u'last_month': 1, u'overall': 42, u'last_day': 0}",php
batusystems/sorm,,packagist,"{u'last_month': 0, u'overall': 17, u'last_day': 0}",php
baublet/dependency-container,,packagist,"{u'last_month': 0, u'overall': 8, u'last_day': 0}",php
baudev/fcm-xmpp,,packagist,"{u'last_month': 2, u'overall': 11, u'last_day': 0}",php
bauer01/webby,,packagist,"{u'last_month': 0, u'overall': 0, u'last_day': 0}",php
bauncms/baun-admin,,packagist,"{u'last_month': 3, u'overall': 322, u'last_day': 0}",php
bauncms/framework,,packagist,"{u'last_month': 22, u'overall': 1884, u'last_day': 0}",php
bavix/laravel-helpers,,packagist,"{u'last_month': 22, u'overall': 166, u'last_day': 4}",php
bavix/lump,,packagist,"{u'last_month': 0, u'overall': 8, u'last_day': 0}",php
bayardev/composer-version,,packagist,"{u'last_month': 0, u'overall': 51, u'last_day': 0}",php
bayardev/shared-tools-bundle,,packagist,"{u'last_month': 0, u'overall': 274, u'last_day': 0}",php
bayne/bayne-behat-extension,,packagist,"{u'last_month': 58, u'overall': 446, u'last_day': 2}",php
bayne/symfony-angular-todomvc,,packagist,"{u'last_month': 0, u'overall': 38, u'last_day': 0}",php
bazaarvoice/bazaarvoice-magento2-ext,,packagist,"{u'last_month': 3006, u'overall': 40711, u'last_day': 146}",php
bazalt/angular,,packagist,"{u'last_month': 1, u'overall': 13, u'last_day': 0}",php
bazalt/orm,,packagist,"{u'last_month': 67, u'overall': 10398, u'last_day': 1}",php
bazalt/site,,packagist,"{u'last_month': 61, u'overall': 9340, u'last_day': 1}",php
bazavlukd/php-phantomjs,,packagist,"{u'last_month': 1, u'overall': 4, u'last_day': 0}",php
bazilio/yii2-async,,packagist,"{u'last_month': 291, u'overall': 11023, u'last_day': 15}",php
bazilio/yii2-newrelic,,packagist,"{u'last_month': 5189, u'overall': 90178, u'last_day': 174}",php
bazo/app-deployer,,packagist,"{u'last_month': 0, u'overall': 1, u'last_day': 0}",php
bazo/nette-translation,,packagist,"{u'last_month': 149, u'overall': 4711, u'last_day': 6}",php
bbear/medmy,,packagist,"{u'last_month': 0, u'overall': 36, u'last_day': 0}",php
bbear/mvalidate,,packagist,"{u'last_month': 0, u'overall': 30, u'last_day': 0}",php
bbit/blog-bundle,,packagist,"{u'last_month': 0, u'overall': 34, u'last_day': 0}",php
bbit/sqs-command-queue-bundle,,packagist,"{u'last_month': 29, u'overall': 1691, u'last_day': 1}",php
bbn/bbn,,packagist,"{u'last_month': 1, u'overall': 952, u'last_day': 0}",php
bbrala/php7-ereg-shim,,packagist,"{u'last_month': 587, u'overall': 10498, u'last_day': 35}",php
bbrothers/enum,,packagist,"{u'last_month': 0, u'overall': 158, u'last_day': 0}",php
bburim/merchant-esolutions-php,,packagist,"{u'last_month': 0, u'overall': 1220, u'last_day': 0}",php
bc/generator,,packagist,"{u'last_month': 0, u'overall': 771, u'last_day': 0}",php
bc/php-rest,,packagist,"{u'last_month': 0, u'overall': 56, u'last_day': 0}",php
bca/laravel-inspect,,packagist,"{u'last_month': 348, u'overall': 20774, u'last_day': 7}",php
bca/wp-bca-san,,packagist,"{u'last_month': 0, u'overall': 259, u'last_day': 0}",php
bcalik/filter,,packagist,"{u'last_month': 1, u'overall': 169, u'last_day': 0}",php
bcc/auto-mapper-bundle,,packagist,"{u'last_month': 828, u'overall': 35692, u'last_day': 28}",php
bcc/extra-tools-bundle,,packagist,"{u'last_month': 503, u'overall': 55877, u'last_day': 22}",php
bcc/myrrix-edition,,packagist,"{u'last_month': 0, u'overall': 1, u'last_day': 0}",php
bccampus/rest-routes,,packagist,"{u'last_month': 0, u'overall': 11, u'last_day': 0}",php
bcen/ci-dispatcher,,packagist,"{u'last_month': 0, u'overall': 76, u'last_day': 0}",php
bcit-ci/codeigniter,,packagist,"{u'last_month': 157, u'overall': 6847, u'last_day': 4}",php
bcncommerce/json-stream,,packagist,"{u'last_month': 12332, u'overall': 189181, u'last_day': 522}",php
bcncommerce/magebuild,,packagist,"{u'last_month': 0, u'overall': 12, u'last_day': 0}",php
bcncommerce/stream-wrapper,,packagist,"{u'last_month': 58, u'overall': 492, u'last_day': 2}",php
bcosca/fatfree,,packagist,"{u'last_month': 1616, u'overall': 76682, u'last_day': 75}",php
bcosca/fatfree-core,,packagist,"{u'last_month': 1073, u'overall': 45390, u'last_day': 35}",php
bcrowe/growl,,packagist,"{u'last_month': 1, u'overall': 244, u'last_day': 0}",php
bcscoder/bcseo,,packagist,"{u'last_month': 0, u'overall': 4, u'last_day': 0}",php
bd808/monolog-udp2log-handler,,packagist,"{u'last_month': 60, u'overall': 2234, u'last_day': 0}",php
bdaloukas/moodle-mod_game,,packagist,"{u'last_month': 0, u'overall': 17, u'last_day': 0}",php
bdelamatre/delamatre-zend,,packagist,"{u'last_month': 0, u'overall': 78, u'last_day': 0}",php
bdelamatre/delamatre-zend-cms,,packagist,"{u'last_month': 0, u'overall': 66, u'last_day': 0}",php
bdelespierre/underscore,,packagist,"{u'last_month': 148, u'overall': 9610, u'last_day': 3}",php
bdk/css-xpath,,packagist,"{u'last_month': 340, u'overall': 1378, u'last_day': 8}",php
bdk/debug,,packagist,"{u'last_month': 12, u'overall': 174, u'last_day': 0}",php
bdk/form,,packagist,"{u'last_month': 0, u'overall': 12, u'last_day': 0}",php
bdk/simplecache,,packagist,"{u'last_month': 0, u'overall': 8, u'last_day': 0}",php
bdk/toolbox,,packagist,"{u'last_month': 0, u'overall': 38, u'last_day': 0}",php
bdspider/querylist,,packagist,"{u'last_month': 4, u'overall': 10, u'last_day': 0}",php
bdunn313/phpdota,,packagist,"{u'last_month': 0, u'overall': 3, u'last_day': 0}",php
bdwilliams/spassets,,packagist,"{u'last_month': 0, u'overall': 30, u'last_day': 0}",php
be2bill/php-merchant-api,,packagist,"{u'last_month': 1297, u'overall': 61632, u'last_day': 45}",php
beaast/beaast-admin,,packagist,"{u'last_month': 0, u'overall': 1, u'last_day': 0}",php
beaast/beaast-app,,packagist,"{u'last_month': 0, u'overall': 0, u'last_day': 0}",php
beaast/beaast-core,,packagist,"{u'last_month': 33, u'overall': 257, u'last_day': 0}",php
beansir/newx-helper,,packagist,"{u'last_month': 0, u'overall': 36, u'last_day': 0}",php
beanworks/quickbooks-online-v3-sdk,,packagist,"{u'last_month': 177, u'overall': 37117, u'last_day': 15}",php
beapp/doctrine-extensions,,packagist,"{u'last_month': 4, u'overall': 4, u'last_day': 1}",php
bear/api-doc,,packagist,"{u'last_month': 108, u'overall': 1172, u'last_day': 6}",php
bear/demo-apps,,packagist,"{u'last_month': 0, u'overall': 1297, u'last_day': 0}",php
bear/resource,,packagist,"{u'last_month': 1374, u'overall': 49126, u'last_day': 76}",php
bear/skeleton,,packagist,"{u'last_month': 282, u'overall': 5426, u'last_day': 3}",php
bear/streamer,,packagist,"{u'last_month': 1127, u'overall': 15207, u'last_day': 54}",php
bearcms/bearframework-addon,,packagist,"{u'last_month': 19, u'overall': 323, u'last_day': 1}",php
bearns/support,,packagist,"{u'last_month': 0, u'overall': 17, u'last_day': 0}",php
bearsaturday/panda,,packagist,"{u'last_month': 40, u'overall': 240, u'last_day': 0}",php
beastbytes/yii2-validators,,packagist,"{u'last_month': 3, u'overall': 3, u'last_day': 0}",php
beaten-sect0r/yii2-core,,packagist,"{u'last_month': 7, u'overall': 621, u'last_day': 0}",php
beaten-sect0r/yii2-phpsysinfo,,packagist,"{u'last_month': 19, u'overall': 290, u'last_day': 0}",php
beatgeb/terrific-core-bundle,,packagist,"{u'last_month': 0, u'overall': 19, u'last_day': 0}",php
beats/beats-bundle,,packagist,"{u'last_month': 0, u'overall': 191, u'last_day': 0}",php
beats/beats-utils,,packagist,"{u'last_month': 0, u'overall': 5, u'last_day': 0}",php
beaudinn-greve/magento,,packagist,"{u'last_month': 1, u'overall': 32, u'last_day': 0}",php
beauty-x/alipay-sdk,,packagist,"{u'last_month': 0, u'overall': 6, u'last_day': 0}",php
beauty/framework,,packagist,"{u'last_month': 0, u'overall': 48, u'last_day': 0}",php
beauty/library,,packagist,"{u'last_month': 0, u'overall': 59, u'last_day': 0}",php
bebbolus/elsquerybuildertrait,,packagist,"{u'last_month': 0, u'overall': 50, u'last_day': 0}",php
beberlei/azure-distribution-bundle,,packagist,"{u'last_month': 0, u'overall': 797, u'last_day': 0}",php
beberlei/lite-cqrs,,packagist,"{u'last_month': 579, u'overall': 37143, u'last_day': 15}",php
beberlei/symfony-azure-edition,,packagist,"{u'last_month': 0, u'overall': 3, u'last_day': 0}",php
bebetter/exception-alert,,packagist,"{u'last_month': 0, u'overall': 283, u'last_day': 0}",php
beck24/elgg_copy,,packagist,"{u'last_month': 0, u'overall': 20, u'last_day': 0}",php
beckenrode/after-dusk,,packagist,"{u'last_month': 0, u'overall': 0, u'last_day': 0}",php
becker/laravel-zabbix-api,,packagist,"{u'last_month': 130, u'overall': 752, u'last_day': 9}",php
beckjonathan/file-bundle,,packagist,"{u'last_month': 0, u'overall': 14, u'last_day': 0}",php
becklyn/cert-key-matcher,,packagist,"{u'last_month': 1, u'overall': 7, u'last_day': 0}",php
becklyn/gluggi-bundle,,packagist,"{u'last_month': 234, u'overall': 1170, u'last_day': 1}",php
becklyn/rad-bundle,,packagist,"{u'last_month': 268, u'overall': 2697, u'last_day': 1}",php
becklyn/search-bundle,,packagist,"{u'last_month': 2, u'overall': 251, u'last_day': 0}",php
becklyn/search-text-transformer,,packagist,"{u'last_month': 2, u'overall': 213, u'last_day': 0}",php
becklyn/symfony-edition,,packagist,"{u'last_month': 0, u'overall': 138, u'last_day': 0}",php
bedard/shipping,,packagist,"{u'last_month': 0, u'overall': 95, u'last_day': 0}",php
bedezign/dchelper,,packagist,"{u'last_month': 0, u'overall': 7, u'last_day': 0}",php
bedezign/yii2-audit,,packagist,"{u'last_month': 1675, u'overall': 39257, u'last_day': 99}",php
bedita/bedita,,packagist,"{u'last_month': 3, u'overall': 155, u'last_day': 0}",php
bedita/core,,packagist,"{u'last_month': 0, u'overall': 283, u'last_day': 0}",php
bedita/i18n,,packagist,"{u'last_month': 194, u'overall': 308, u'last_day': 26}",php
bednee/cooluri,,packagist,"{u'last_month': 388, u'overall': 1321, u'last_day': 14}",php
bedrock/bedrock,,packagist,"{u'last_month': 0, u'overall': 40, u'last_day': 0}",php
bedrockphp/framework,,packagist,"{u'last_month': 0, u'overall': 17, u'last_day': 0}",php
bee-framework/http,,packagist,"{u'last_month': 0, u'overall': 0, u'last_day': 0}",php
bee/client,,packagist,"{u'last_month': 0, u'overall': 4, u'last_day': 0}",php
bee4/httpclient,,packagist,"{u'last_month': 0, u'overall': 194, u'last_day': 0}",php
bee4/transport,,packagist,"{u'last_month': 0, u'overall': 2112, u'last_day': 0}",php
beechit/backup-restore,,packagist,"{u'last_month': 346, u'overall': 4373, u'last_day': 3}",php
beechit/fal-securedownload,,packagist,"{u'last_month': 1375, u'overall': 9723, u'last_day': 55}",php
beeg99/phpcrawl,,packagist,"{u'last_month': 0, u'overall': 3, u'last_day': 0}",php
beeketing/magento-common,,packagist,"{u'last_month': 22, u'overall': 1462, u'last_day': 1}",php
beelab/bowerphp,,packagist,"{u'last_month': 1094, u'overall': 57924, u'last_day': 28}",php
beenlee/sqlbuilder,,packagist,"{u'last_month': 0, u'overall': 12, u'last_day': 0}",php
beequeue/tweaky,,packagist,"{u'last_month': 0, u'overall': 5, u'last_day': 0}",php
beesoft/generator-html,,packagist,"{u'last_month': 0, u'overall': 3, u'last_day': 0}",php
beet/box,,packagist,"{u'last_month': 705, u'overall': 27074, u'last_day': 43}",php
beewilly/hive_viewhelpers,,packagist,"{u'last_month': 26, u'overall': 529, u'last_day': 3}",php
beezup/api-php-client,,packagist,"{u'last_month': 27, u'overall': 154, u'last_day': 3}",php
befool-inc/http_oauth,,packagist,"{u'last_month': 2, u'overall': 13356, u'last_day': 0}",php
befool-inc/phpexcel,,packagist,"{u'last_month': 0, u'overall': 6041, u'last_day': 0}",php
begao/joker-smpp,,packagist,"{u'last_month': 0, u'overall': 8, u'last_day': 0}",php
begateway/begateway-api-php,,packagist,"{u'last_month': 494, u'overall': 5723, u'last_day': 13}",php
begateway/magento2-payment-module,,packagist,"{u'last_month': 192, u'overall': 542, u'last_day': 4}",php
behat/behat,,packagist,"{u'last_month': 449425, u'overall': 16413370, u'last_day': 18527}",php
behat/behat-bundle,,packagist,"{u'last_month': 197, u'overall': 14993, u'last_day': 16}",php
behat/common-formatters,,packagist,"{u'last_month': 706, u'overall': 61668, u'last_day': 21}",php
behat/environment-loader,,packagist,"{u'last_month': 847, u'overall': 33218, u'last_day': 49}",php
behat/gherkin,,packagist,"{u'last_month': 817827, u'overall': 23399670, u'last_day': 36667}",php
behat/mink,,packagist,"{u'last_month': 483676, u'overall': 16764669, u'last_day': 23294}",php
behat/mink-browserkit-driver,,packagist,"{u'last_month': 408148, u'overall': 14827912, u'last_day': 16805}",php
behat/mink-bundle,,packagist,"{u'last_month': 2444, u'overall': 170332, u'last_day': 123}",php
behat/mink-extension,,packagist,"{u'last_month': 366510, u'overall': 13430677, u'last_day': 16493}",php
behat/mink-sahi-driver,,packagist,"{u'last_month': 6519, u'overall': 566985, u'last_day': 300}",php
behat/mink-selenium-driver,,packagist,"{u'last_month': 2387, u'overall': 427132, u'last_day': 111}",php
behat/mink-selenium2-driver,,packagist,"{u'last_month': 382779, u'overall': 12114776, u'last_day': 17846}",php
behat/mink-zombie-driver,,packagist,"{u'last_month': 13888, u'overall': 1184350, u'last_day': 545}",php
behat/sauce,,packagist,"{u'last_month': 0, u'overall': 10, u'last_day': 0}",php
behat/symfony2-extension,,packagist,"{u'last_month': 218948, u'overall': 7682301, u'last_day': 9933}",php
behat/transliterator,,packagist,"{u'last_month': 857312, u'overall': 25196555, u'last_day': 38205}",php
behat/web-api-extension,,packagist,"{u'last_month': 5985, u'overall': 308634, u'last_day': 261}",php
behatch/contexts,,packagist,"{u'last_month': 71273, u'overall': 1380244, u'last_day': 2552}",php
behatch/notifiers,,packagist,"{u'last_month': 1, u'overall': 163, u'last_day': 0}",php
beheh/sulphur,,packagist,"{u'last_month': 0, u'overall': 37, u'last_day': 0}",php
behzadashrafiani/modus-crash-test,,packagist,"{u'last_month': 0, u'overall': 4, u'last_day': 0}",php
belanur/mokka,,packagist,"{u'last_month': 0, u'overall': 31, u'last_day': 0}",php
belcebur/belcebur-basic,,packagist,"{u'last_month': 1, u'overall': 71, u'last_day': 0}",php
beleneglorion/spreadsheet-reader,,packagist,"{u'last_month': 130, u'overall': 7835, u'last_day': 4}",php
belgattitude/openstore-akilia,,packagist,"{u'last_month': 0, u'overall': 17, u'last_day': 0}",php
belgattitude/openstore-client,,packagist,"{u'last_month': 0, u'overall': 17, u'last_day': 0}",php
belgattitude/pjbserver-tools,,packagist,"{u'last_month': 119, u'overall': 3728, u'last_day': 9}",php
belhard/xajax,,packagist,"{u'last_month': 2, u'overall': 53, u'last_day': 0}",php
belinchung/pagon-framework,,packagist,"{u'last_month': 0, u'overall': 21, u'last_day': 0}",php
beliy/yii2-cassandra-cql,,packagist,"{u'last_month': 3, u'overall': 220, u'last_day': 0}",php
bellevue/router,,packagist,"{u'last_month': 0, u'overall': 14, u'last_day': 0}",php
bellisq/fundamental,,packagist,"{u'last_month': 0, u'overall': 25, u'last_day': 0}",php
bellisq/request,,packagist,"{u'last_month': 0, u'overall': 38, u'last_day': 0}",php
bellisq/router,,packagist,"{u'last_month': 0, u'overall': 41, u'last_day': 0}",php
bellisq/type-map,,packagist,"{u'last_month': 0, u'overall': 53, u'last_day': 0}",php
bellostom/php-edge,,packagist,"{u'last_month': 186, u'overall': 3993, u'last_day': 8}",php
beloop/user,,packagist,"{u'last_month': 0, u'overall': 252, u'last_day': 0}",php
belowaverage/releasy,,packagist,"{u'last_month': 0, u'overall': 13, u'last_day': 0}",php
belphemur/laravel-gettext,,packagist,"{u'last_month': 4298, u'overall': 57981, u'last_day': 177}",php
belsrc/php-dotnet,,packagist,"{u'last_month': 0, u'overall': 18, u'last_day': 0}",php
bem/bh,,packagist,"{u'last_month': 1, u'overall': 646, u'last_day': 0}",php
bemcasei/modulus-core,,packagist,"{u'last_month': 2, u'overall': 23, u'last_day': 0}",php
bemit/formanta,,packagist,"{u'last_month': 0, u'overall': 1, u'last_day': 0}",php
benallfree/wp-blade,,packagist,"{u'last_month': 0, u'overall': 11, u'last_day': 0}",php
benant/web3.php,,packagist,"{u'last_month': 12, u'overall': 34, u'last_day': 5}",php
benasg/bet,,packagist,"{u'last_month': 0, u'overall': 9, u'last_day': 0}",php
benaspaulikas/yii2-forum,,packagist,"{u'last_month': 20, u'overall': 384, u'last_day': 1}",php
benauld345/uk-postcode-parser,,packagist,"{u'last_month': 7, u'overall': 23, u'last_day': 0}",php
bencagri/artisan-deployer,,packagist,"{u'last_month': 0, u'overall': 0, u'last_day': 0}",php
bencagri/photon,,packagist,"{u'last_month': 0, u'overall': 12, u'last_day': 0}",php
benconnito/kopper,,packagist,"{u'last_month': 4, u'overall': 1919, u'last_day': 0}",php
bency/php-matrix-rain,,packagist,"{u'last_month': 0, u'overall': 48, u'last_day': 0}",php
bendavidson90/pdfmerger,,packagist,"{u'last_month': 8, u'overall': 8, u'last_day': 0}",php
benderalex/yii2-phpexcel,,packagist,"{u'last_month': 0, u'overall': 3, u'last_day': 0}",php
bendozy/orm,,packagist,"{u'last_month': 0, u'overall': 51, u'last_day': 0}",php
benedict-w/pressgang,,packagist,"{u'last_month': 0, u'overall': 3, u'last_day': 0}",php
benedmunds/ionauth,,packagist,"{u'last_month': 1, u'overall': 108, u'last_day': 0}",php
benedya/bbot,,packagist,"{u'last_month': 0, u'overall': 55, u'last_day': 0}",php
benestar/asparagus,,packagist,"{u'last_month': 40, u'overall': 5286, u'last_day': 0}",php
bengbengsoft/beng-framework,,packagist,"{u'last_month': 0, u'overall': 9, u'last_day': 0}",php
bengor-file/file,,packagist,"{u'last_month': 104, u'overall': 6491, u'last_day': 3}",php
bengor/file,,packagist,"{u'last_month': 27, u'overall': 1828, u'last_day': 0}",php
benhall14/php-upload,,packagist,"{u'last_month': 0, u'overall': 3, u'last_day': 0}",php
beniwtv/git-deployer,,packagist,"{u'last_month': 0, u'overall': 9, u'last_day': 0}",php
benjam1/symfttpd,,packagist,"{u'last_month': 2, u'overall': 1650, u'last_day': 0}",php
benjaminhoegh/parsedown-extreme,,packagist,"{u'last_month': 0, u'overall': 9, u'last_day': 0}",php
benjaminlazarecki/scarepiceditor-bundle,,packagist,"{u'last_month': 0, u'overall': 31, u'last_day': 0}",php
benjaminmedia/stylista-menu-plugin,,packagist,"{u'last_month': 1, u'overall': 235, u'last_day': 1}",php
benjaminmedia/wa-external-shell-v2,,packagist,"{u'last_month': 18, u'overall': 2502, u'last_day': 2}",php
benjaminmedia/wp-blogg-no-tools,,packagist,"{u'last_month': 1, u'overall': 188, u'last_day': 1}",php
benjaminmedia/wp-cl-oauth,,packagist,"{u'last_month': 15, u'overall': 2429, u'last_day': 2}",php
benjaminmedia/wp-grab-image,,packagist,"{u'last_month': 1, u'overall': 523, u'last_day': 1}",php
benjaminmedia/zebra-pagination,,packagist,"{u'last_month': 0, u'overall': 96, u'last_day': 0}",php
benjaminu/datatable,,packagist,"{u'last_month': 0, u'overall': 34, u'last_day': 0}",php
benjamminf/craft-embedded-assets,,packagist,"{u'last_month': 949, u'overall': 4122, u'last_day': 83}",php
benjy/platform-backup,,packagist,"{u'last_month': 53, u'overall': 1148, u'last_day': 2}",php
benkeen/generatedata,,packagist,"{u'last_month': 0, u'overall': 56, u'last_day': 0}",php
benmacha/templatebundle,,packagist,"{u'last_month': 34, u'overall': 99, u'last_day': 1}",php
benmag/laravel-rancher,,packagist,"{u'last_month': 10, u'overall': 3014, u'last_day': 0}",php
benmanu/silverstripe-styleguide,,packagist,"{u'last_month': 106, u'overall': 3676, u'last_day': 21}",php
benmorel/apache-log-parser,,packagist,"{u'last_month': 0, u'overall': 5, u'last_day': 0}",php
bennetgallein/angle-framework,,packagist,"{u'last_month': 4, u'overall': 286, u'last_day': 0}",php
bennettstone/magicmin,,packagist,"{u'last_month': 0, u'overall': 1765, u'last_day': 0}",php
benomas/bcscaffolding,,packagist,"{u'last_month': 2, u'overall': 72, u'last_day': 1}",php
benomas/crudvel,,packagist,"{u'last_month': 38, u'overall': 307, u'last_day': 3}",php
benoth/cssprites,,packagist,"{u'last_month': 0, u'overall': 240, u'last_day': 0}",php
bensquire/php-image-optim,,packagist,"{u'last_month': 517, u'overall': 17364, u'last_day': 24}",php
bensquire/php-pdftk-toolkit,,packagist,"{u'last_month': 18, u'overall': 1959, u'last_day': 1}",php
benthedesigner/dropbox,,packagist,"{u'last_month': 30, u'overall': 10295, u'last_day': 0}",php
bentideswel/magento2-wordpress-integration,,packagist,"{u'last_month': 355, u'overall': 2712, u'last_day': 7}",php
bentideswell/magento1-wordpress-integration,,packagist,"{u'last_month': 0, u'overall': 75, u'last_day': 0}",php
bentideswell/magento2-wordpress-integration,,packagist,"{u'last_month': 879, u'overall': 4041, u'last_day': 41}",php
bentools/arraytools,,packagist,"{u'last_month': 4, u'overall': 671, u'last_day': 0}",php
bentools/crontab-bundle,,packagist,"{u'last_month': 8, u'overall': 188, u'last_day': 0}",php
bentools/pdoextended,,packagist,"{u'last_month': 1, u'overall': 219, u'last_day': 0}",php
bentools/querystring,,packagist,"{u'last_month': 159, u'overall': 503, u'last_day': 0}",php
bentools/simple-dbal,,packagist,"{u'last_month': 13, u'overall': 233, u'last_day': 0}",php
bentools/uri-factory,,packagist,"{u'last_month': 21, u'overall': 306, u'last_day': 0}",php
bentools/violin,,packagist,"{u'last_month': 15, u'overall': 59, u'last_day': 0}",php
benux/lucy,,packagist,"{u'last_month': 0, u'overall': 65, u'last_day': 0}",php
benz3d/yii2-system-info,,packagist,"{u'last_month': 2, u'overall': 22, u'last_day': 0}",php
benzuo-stock/biz-base,,packagist,"{u'last_month': 0, u'overall': 14, u'last_day': 0}",php
benzuo-stock/biz-beanworker,,packagist,"{u'last_month': 0, u'overall': 14, u'last_day': 0}",php
beotie/psr7_request,,packagist,"{u'last_month': 0, u'overall': 6, u'last_day': 0}",php
bephp/microtpl,,packagist,"{u'last_month': 3, u'overall': 774, u'last_day': 0}",php
bephp/router,,packagist,"{u'last_month': 4, u'overall': 1004, u'last_day': 0}",php
bephp/utils,,packagist,"{u'last_month': 3, u'overall': 797, u'last_day': 0}",php
bepsvpt/website-links-validator,,packagist,"{u'last_month': 0, u'overall': 8, u'last_day': 0}",php
berbecki/laless,,packagist,"{u'last_month': 0, u'overall': 1413, u'last_day': 0}",php
berduj/odtphp,,packagist,"{u'last_month': 0, u'overall': 22, u'last_day': 0}",php
bereczkybalazs/brick-core,,packagist,"{u'last_month': 0, u'overall': 53, u'last_day': 0}",php
bergau/clean_architecture_shop_application,,packagist,"{u'last_month': 0, u'overall': 9, u'last_day': 0}",php
berka/berkaphp,,packagist,"{u'last_month': 0, u'overall': 11, u'last_day': 0}",php
berlioz/berlioz,,packagist,"{u'last_month': 4, u'overall': 238, u'last_day': 0}",php
berlioz/config,,packagist,"{u'last_month': 203, u'overall': 469, u'last_day': 9}",php
berlioz/core,,packagist,"{u'last_month': 201, u'overall': 957, u'last_day': 16}",php
berlioz/form,,packagist,"{u'last_month': 66, u'overall': 411, u'last_day': 0}",php
berlioz/html-selector,,packagist,"{u'last_month': 190, u'overall': 596, u'last_day': 12}",php
berlioz/http-message,,packagist,"{u'last_month': 237, u'overall': 1031, u'last_day': 11}",php
berlioz/php-doc,,packagist,"{u'last_month': 77, u'overall': 278, u'last_day': 2}",php
berlioz/router,,packagist,"{u'last_month': 70, u'overall': 155, u'last_day': 1}",php
berlioz/twig-package,,packagist,"{u'last_month': 59, u'overall': 146, u'last_day': 0}",php
berlioz/utils,,packagist,"{u'last_month': 211, u'overall': 1366, u'last_day': 18}",php
berlioz/website-text,,packagist,"{u'last_month': 0, u'overall': 23, u'last_day': 0}",php
bermlida/module-extension,,packagist,"{u'last_month': 0, u'overall': 5, u'last_day': 0}",php
bernard/bernard,,packagist,"{u'last_month': 16878, u'overall': 424313, u'last_day': 801}",php
bernardomacedo/laravel-db-translator,,packagist,"{u'last_month': 0, u'overall': 76, u'last_day': 0}",php
bernardosilva/git-hooks-installer-plugin,,packagist,"{u'last_month': 714, u'overall': 24250, u'last_day': 39}",php
berrybuitenhuis/atp-core,,packagist,"{u'last_month': 13, u'overall': 229, u'last_day': 0}",php
berrybuitenhuis/auctio-core,,packagist,"{u'last_month': 0, u'overall': 684, u'last_day': 0}",php
berthojoris/url-title,,packagist,"{u'last_month': 0, u'overall': 8, u'last_day': 0}",php
bertoost/craft-mandrill-service-plugin,,packagist,"{u'last_month': 11, u'overall': 58, u'last_day': 1}",php
bertptrs/marty,,packagist,"{u'last_month': 160, u'overall': 3631, u'last_day': 6}",php
bertramakers/twig-pagination,,packagist,"{u'last_month': 69, u'overall': 2080, u'last_day': 5}",php
beryllium/rawr,,packagist,"{u'last_month': 2, u'overall': 52, u'last_day': 0}",php
bes/mobiledetect-twig-extension,,packagist,"{u'last_month': 918, u'overall': 28857, u'last_day': 31}",php
besanek/threads,,packagist,"{u'last_month': 0, u'overall': 129, u'last_day': 0}",php
